CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Chad,TCD,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1960,2365217056.11032
Chad,TCD,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1960,1247576648000
Chad,TCD,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1960,79693798300
Chad,TCD,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1960,325021983.903849
Chad,TCD,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1960,6.3878879448
Chad,TCD,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,1960,74622541800
Chad,TCD,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,1960,304339447.951546
Chad,TCD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,0.6974543333
Chad,TCD,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,1960,52559228900
Chad,TCD,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,1960,214356765.69496
Chad,TCD,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,1960,77.4489303168
Chad,TCD,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,1960,59549668300
Chad,TCD,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,1960,242866468.214028
Chad,TCD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1960,17.0375686253
Chad,TCD,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1960,1191930795.69681
Chad,TCD,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1960,628705523200
Chad,TCD,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1960,13100007400
Chad,TCD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1960,53426872.4182908
Chad,TCD,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1960,9.474079453
Chad,TCD,"Industry, value added (current LCU)",NV.IND.TOTL.CN,1960,7069798900
Chad,TCD,"Industry, value added (current US$)",NV.IND.TOTL.CD,1960,28833361.1058321
Chad,TCD,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,1.8341461855
Chad,TCD,"International migrant stock, total",SM.POP.TOTL,1960,55072
Chad,TCD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,40.174
Chad,TCD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,35.961
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,38.0161219512
Chad,TCD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1960,6.2418968688
Chad,TCD,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1960,4657862100
Chad,TCD,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1960,18996554.4720755
Chad,TCD,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,13250800
Chad,TCD,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,13200000
Chad,TCD,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,100
Chad,TCD,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,1.5151515152
Chad,TCD,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,25257900
Chad,TCD,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,25000000
Chad,TCD,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,90
Chad,TCD,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,1.6
Chad,TCD,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,1.6
Chad,TCD,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,10
Chad,TCD,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1960,10
Chad,TCD,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,2
Chad,TCD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,12.280236316
Chad,TCD,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
Chad,TCD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,437.719
Chad,TCD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,512.034
Chad,TCD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,1960,20000
Chad,TCD,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1960,-520101900
Chad,TCD,Net income from abroad (current US$),NY.GSR.NFCY.CD,1960,-2121175.73733666
Chad,TCD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1960,0.0096320075
Chad,TCD,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,1960,0.0704811656
Chad,TCD,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,0.0099913541
Chad,TCD,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,300000
Chad,TCD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,30000
Chad,TCD,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,300000
Chad,TCD,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,30000
Chad,TCD,Net taxes on products (current LCU),NY.TAX.NIND.CN,1960,2681267700
Chad,TCD,Net taxes on products (current US$),NY.TAX.NIND.CD,1960,10935241.7104119
Chad,TCD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1960,245.1951013984
Chad,TCD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,0.0137075717
Chad,TCD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,3.8209269579
Chad,TCD,Population growth (annual %),SP.POP.GROW,1960,1.9015352136
Chad,TCD,Population in largest city,EN.URB.LCTY,1960,71280
Chad,TCD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,35.4584527221
Chad,TCD,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1960,71280
Chad,TCD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,2.3739457456
Chad,TCD,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,40.9333789827
Chad,TCD,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,55.2456940594
Chad,TCD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,51.1312211167
Chad,TCD,"Population, total",SP.POP.TOTL,1960,3002596
Chad,TCD,Rural population,SP.RUR.TOTL,1960,2801572
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,93.305
Chad,TCD,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,1.6254119334
Chad,TCD,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,1960,49.598981497
Chad,TCD,"Services, etc., value added (current LCU)",NV.SRV.TETC.CN,1960,37012020700
Chad,TCD,"Services, etc., value added (current US$)",NV.SRV.TETC.CD,1960,150949266.477669
Chad,TCD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,31.41273
Chad,TCD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,24.68679
Chad,TCD,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1960,241508943230.306
Chad,TCD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1960,12240000
Chad,TCD,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1960,12240000
Chad,TCD,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,30.4272143078
Chad,TCD,Urban population,SP.URB.TOTL,1960,201024
Chad,TCD,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,6.695
Chad,TCD,Urban population growth (annual %),SP.URB.GROW,1960,5.8312585455
Channel Islands,CHI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,26.7686
Channel Islands,CHI,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,53.1042299243
Channel Islands,CHI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,20.1575552353
Channel Islands,CHI,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,32.946674689
Channel Islands,CHI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,16.068
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,12.155
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,2.421
Channel Islands,CHI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,11.153845787
Channel Islands,CHI,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,30.5998044215
Channel Islands,CHI,"International migrant stock, total",SM.POP.TOTL,1960,33482
Channel Islands,CHI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,73.61
Channel Islands,CHI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,67.811
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,70.6397804878
Channel Islands,CHI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,112.482
Channel Islands,CHI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,183.374
Channel Islands,CHI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,1.0192307234
Channel Islands,CHI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,13.1659035451
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,1960,0.8194773887
Channel Islands,CHI,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,21.5191145962
Channel Islands,CHI,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,65.3149818587
Channel Islands,CHI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,51.6007274788
Channel Islands,CHI,"Population, total",SP.POP.TOTL,1960,109419
Channel Islands,CHI,Rural population,SP.RUR.TOTL,1960,67074
Channel Islands,CHI,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,61.3
Channel Islands,CHI,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,1.2542171132
Channel Islands,CHI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,80.85096
Channel Islands,CHI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,69.54563
Channel Islands,CHI,Urban population,SP.URB.TOTL,1960,42345
Channel Islands,CHI,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,38.7
Channel Islands,CHI,Urban population growth (annual %),SP.URB.GROW,1960,0.1346992512
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,88.6918
Chile,CHL,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,77.8929155518
Chile,CHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,8.7686039725
Chile,CHL,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,69.1243115793
Chile,CHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1960,9.4044624174
Chile,CHL,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1960,1151868977.10764
Chile,CHL,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,1960,604688744700
Chile,CHL,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,1960,400000
Chile,CHL,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,1960,378090309.32797
Chile,CHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,312000000
Chile,CHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,36.038
Chile,CHL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1960,199255341400
Chile,CHL,Changes in inventories (current LCU),NE.GDI.STKB.CN,1960,42100
Chile,CHL,Changes in inventories (current US$),NE.GDI.STKB.CD,1960,39794005.0567688
Chile,CHL,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1960,0.7114192369
Chile,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,13490.893
Chile,CHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,1.7530448204
Chile,CHL,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0.6795324817
Chile,CHL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1960,91.675
Chile,CHL,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,51.3726556129
Chile,CHL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,6930.63
Chile,CHL,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,33.4601793966
Chile,CHL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,4514.077
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,12.355
Chile,CHL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1960,0.0010579483
Chile,CHL,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,1960,1050815021200
Chile,CHL,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1960,-399.9999999999
Chile,CHL,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1960,1399035370542.86
Chile,CHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1960,13.4655954037
Chile,CHL,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1960,2104430751.67246
Chile,CHL,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1960,1472798371300
Chile,CHL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1960,600000
Chile,CHL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1960,567135463.991955
Chile,CHL,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1960,-2.2442659006
Chile,CHL,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1960,123783530744.708
Chile,CHL,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1960,-100000
Chile,CHL,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1960,-94522577.3319925
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,5.113
Chile,CHL,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,1960,13302476573.2991
Chile,CHL,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,1960,8847466213300
Chile,CHL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1960,3782500
Chile,CHL,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1960,3575316487.58262
Chile,CHL,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,1960,84.8803806275
Chile,CHL,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,1960,15535154130.2043
Chile,CHL,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,1960,10332418217600
Chile,CHL,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1960,3782100
Chile,CHL,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1960,3574938397.27329
Chile,CHL,Fixed telephone subscriptions,IT.MLT.MAIN,1960,131803
Chile,CHL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1960,1.7231344226
Chile,CHL,GDP (constant LCU),NY.GDP.MKTP.KN,1960,12614242086000
Chile,CHL,GDP (current LCU),NY.GDP.MKTP.CN,1960,4455800
Chile,CHL,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1960,18963351425.6561
Chile,CHL,GDP at market prices (current US$),NY.GDP.MKTP.CD,1960,4211737000.75892
Chile,CHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1960,3.5323564980137E-005
Chile,CHL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1960,2464.1515572162
Chile,CHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1960,1639130.31940467
Chile,CHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,1960,0.5789992635
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1960,547.2850265784
Chile,CHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1960,8.9770636025
Chile,CHL,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1960,3493207246.66247
Chile,CHL,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1960,2473832194900
Chile,CHL,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1960,400000
Chile,CHL,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1960,378090309.32797
Chile,CHL,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1960,17848102991.439
Chile,CHL,GNI (constant LCU),NY.GNP.MKTP.KN,1960,11896183306686.4
Chile,CHL,GNI (current LCU),NY.GNP.MKTP.CN,1960,4199700
Chile,CHL,GNI (current US$),NY.GNP.MKTP.CD,1960,3969664680.21169
Chile,CHL,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1960,2319.233019128
Chile,CHL,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1960,1545823.72926131
Chile,CHL,GNI per capita (current LCU),NY.GNP.PCAP.CN,1960,0.5457209046
Chile,CHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1960,17.3638852731
Chile,CHL,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1960,4019365352.19236
Chile,CHL,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1960,2441233429400
Chile,CHL,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1960,773700
Chile,CHL,Gross capital formation (current US$),NE.GDI.TOTL.CD,1960,731321180.817626
Chile,CHL,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1960,14831000000
Chile,CHL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1960,12540479085242.9
Chile,CHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1960,15.1196193725
Chile,CHL,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1960,673700
Chile,CHL,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1960,636798603.485633
Chile,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1960,16.419049329
Chile,CHL,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,1960,3213833010.01906
Chile,CHL,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,1960,2087911775700
Chile,CHL,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,1960,731600
Chile,CHL,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1960,691527175.760857
Chile,CHL,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1960,102.2442659006
Chile,CHL,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1960,19315352673.1899
